Date,Open,High,Low,Close,Adj Close,Volume
2024-04-11,122.900002,127.559998,122.080002,127.510002,127.398575,21745300
2024-04-12,125.250000,125.989998,121.830002,122.519997,122.412933,24720100
2024-04-15,123.629997,124.779999,120.610001,121.370003,121.263939,17732600
2024-04-16,119.529999,122.550003,118.360001,121.769997,121.663589,17452400
2024-04-17,122.019997,124.419998,116.199997,116.330002,116.228348,25546500
2024-04-18,116.000000,117.620003,111.480003,111.930000,111.832191,32146900
2024-04-19,109.660004,110.879997,105.720001,106.769997,106.676697,33744300
2024-04-22,107.599998,110.230003,106.629997,109.120003,109.024643,19820900
2024-04-23,109.709999,112.889999,108.910004,112.459999,112.361725,17887500
2024-04-24,112.720001,113.949997,109.230003,111.779999,111.682320,20505900
2024-04-25,109.370003,113.059998,108.070000,111.580002,111.482498,18342800
2024-04-26,112.000000,115.059998,111.599998,114.839996,114.739639,20630700
2024-04-29,113.809998,114.750000,112.110001,114.360001,114.260063,14419100
2024-04-30,114.180000,116.279999,112.930000,112.959999,112.861290,14845600
2024-05-01,110.519997,113.730003,108.750000,109.699997,109.604134,16686200
2024-05-02,111.739998,112.410004,109.430000,112.330002,112.231842,15439200
2024-05-03,115.029999,115.480003,113.449997,114.699997,114.599762,15564400
2024-05-06,119.779999,121.370003,118.019997,120.129997,120.025017,22538700
2024-05-07,120.150002,121.410004,119.180000,119.209999,119.105827,12508300
2024-05-08,118.300003,120.470001,118.220001,119.320000,119.215729,10867900
2024-05-09,119.320000,119.629997,117.440002,117.809998,117.707047,11524800
2024-05-10,120.040001,121.849998,119.180000,121.239998,121.134048,13922400
2024-05-13,122.930000,124.110001,121.650002,123.000000,122.892517,16643200
2024-05-14,122.989998,125.040001,121.669998,124.809998,124.700928,13887700
2024-05-15,126.230003,127.949997,125.440002,127.809998,127.698311,14265100
2024-05-16,127.930000,130.130005,127.050003,127.889999,127.778244,15874700
2024-05-17,128.360001,129.029999,124.860001,125.290001,125.180511,13774700
2024-05-20,127.129997,131.020004,126.639999,129.000000,128.887268,19123200
2024-05-21,124.199997,128.820007,123.279999,127.500000,127.388580,15717800
2024-05-22,127.790001,127.870003,125.239998,126.279999,126.169647,11190100
2024-05-23,131.770004,131.949997,124.660004,126.269997,126.159653,20747400
2024-05-24,127.820000,130.399994,126.599998,129.490005,129.376846,14028000
2024-05-28,131.759995,133.300003,129.270004,132.669998,132.554062,14143000
2024-05-29,130.000000,133.100006,129.899994,131.580002,131.465012,11242500
2024-05-30,130.300003,131.669998,125.699997,126.290001,126.179642,12666200
2024-05-31,126.349998,127.320000,121.010002,125.000000,124.890770,24153800
2024-06-03,128.130005,128.839996,125.150002,128.169998,128.057999,16134300
2024-06-04,127.349998,127.860001,125.419998,126.639999,126.529335,12995500
2024-06-05,128.800003,133.869995,127.650002,133.710007,133.593155,22301800
2024-06-06,133.839996,134.130005,129.179993,130.070007,129.956345,15505000
2024-06-07,130.210007,132.539993,129.619995,130.940002,130.825577,12139500
2024-06-10,129.710007,135.669998,129.710007,134.820007,134.702194,14668200
2024-06-11,135.320007,135.850006,131.779999,135.070007,134.951981,14125000
2024-06-12,138.509995,141.710007,136.830002,140.750000,140.626999,16973600
2024-06-13,142.789993,144.220001,140.259995,143.139999,143.014908,16312900
2024-06-14,141.800003,142.490005,139.649994,141.360001,141.236465,14028500
2024-06-17,145.580002,148.750000,142.139999,147.830002,147.700821,23909000
2024-06-18,151.740005,157.539993,151.509995,153.449997,153.315903,42192600
2024-06-20,157.009995,157.410004,142.910004,144.190002,144.063995,41285000
2024-06-21,137.649994,142.600006,135.699997,139.539993,139.418060,51189700
2024-06-24,142.440002,142.830002,137.889999,139.009995,138.888519,32410100
2024-06-25,140.070007,141.130005,137.750000,141.119995,140.996674,32370000
2024-06-26,143.039993,144.070007,139.539993,142.360001,142.235596,55490300
2024-06-27,135.789993,137.389999,131.080002,132.229996,132.114441,68172700
2024-06-28,132.820007,135.419998,130.750000,131.529999,131.415054,38140600
2024-07-01,130.500000,132.080002,127.269997,131.520004,131.405075,24749000
2024-07-02,129.910004,132.710007,129.419998,132.589996,132.474136,20776000
2024-07-03,132.660004,136.820007,132.429993,136.820007,136.700439,14507100
2024-07-05,136.820007,137.130005,130.910004,131.600006,131.485001,30104600
2024-07-08,131.289993,133.270004,130.089996,130.690002,130.690002,20500700
2024-07-09,131.750000,135.210007,130.880005,131.139999,131.139999,21850900
2024-07-10,133.100006,136.500000,132.699997,136.389999,136.389999,22460200
2024-07-11,136.360001,136.429993,130.070007,130.229996,130.229996,25401500
2024-07-12,131.750000,134.429993,130.720001,133.550003,133.550003,20726900
2024-07-15,133.910004,135.350006,130.029999,130.869995,130.869995,20416000
2024-07-16,130.419998,130.970001,127.239998,127.489998,127.489998,21312600
2024-07-17,122.580002,123.029999,119.230003,119.500000,119.500000,31414100
2024-07-18,120.500000,121.639999,114.089996,117.449997,117.449997,30404900
2024-07-19,116.690002,117.209999,113.849998,114.260002,114.260002,18038900
2024-07-22,115.360001,115.580002,113.639999,115.279999,115.279999,23837800
2024-07-23,115.129997,116.339996,113.830002,114.250000,114.250000,14707700
2024-07-24,111.470001,114.040001,110.000000,110.279999,110.279999,25261000
2024-07-25,106.800003,110.699997,105.040001,107.449997,107.449997,29068400
2024-07-26,110.000000,110.629997,107.779999,109.410004,109.410004,18547900
2024-07-29,110.540001,111.029999,107.139999,107.849998,107.849998,13517700
2024-07-30,109.000000,109.250000,102.169998,102.559998,102.559998,23915100
2024-07-31,109.849998,111.339996,107.750000,109.820000,109.820000,26503600
2024-08-01,107.180000,107.860001,99.949997,101.510002,101.510002,31643700
2024-08-02,97.160004,97.690002,91.070000,92.699997,92.699997,36039400
2024-08-05,87.629997,92.250000,84.910004,90.419998,90.419998,36977600
2024-08-06,89.199997,90.860001,87.150002,89.000000,89.000000,26460000
2024-08-07,93.379997,93.580002,86.580002,86.800003,86.800003,29483800
2024-08-08,88.480003,92.849998,88.029999,92.070000,92.070000,24760700
2024-08-09,91.790001,94.529999,91.449997,93.080002,93.080002,21627200
2024-08-12,93.099998,96.529999,92.629997,94.639999,94.639999,18886600
2024-08-13,96.620003,97.779999,94.910004,97.440002,97.440002,23565500
2024-08-14,101.000000,101.949997,98.070000,100.410004,100.410004,22459000
2024-08-15,103.510002,108.050003,102.750000,106.949997,106.949997,29128000
2024-08-16,106.830002,109.470001,105.349998,107.989998,107.989998,18383300
2024-08-19,107.250000,108.720001,104.760002,108.629997,108.629997,15744600
2024-08-20,108.330002,109.190002,106.160004,107.989998,107.989998,16075500
2024-08-21,108.160004,108.400002,106.209999,108.330002,108.330002,13658900
2024-08-22,108.949997,111.000000,103.959999,104.260002,104.260002,17967000
2024-08-23,103.040001,104.410004,100.309998,102.849998,102.849998,25465100
2024-08-26,100.669998,102.190002,97.610001,98.910004,98.910004,26718200
